2020-07-31 16:34:22 configure findutils:amd64 4.7.0-1ubuntu1 <none>
2020-07-31 16:34:22 status unpacked findutils:amd64 4.7.0-1ubuntu1
2020-07-31 16:34:22 status half-configured findutils:amd64 4.7.0-1ubuntu1
2020-07-31 16:34:22 status installed findutils:amd64 4.7.0-1ubuntu1
2020-07-31 16:34:23 startup packages configure
2020-07-31 16:34:30 startup archives unpack
2020-07-31 16:34:31 upgrade gcc-10-base:amd64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2020-07-31 16:34:31 status half-configured gcc-10-base:amd64 10-20200411-0ubuntu1
2020-07-31 16:34:31 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2020-07-31 16:34:31 status half-installed gcc-10-base:amd64 10-20200411-0ubuntu1
2020-07-31 16:34:31 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2020-07-31 16:34:32 startup packages configure
2020-07-31 16:34:32 configure gcc-10-base:amd64 10-20200411-0ubuntu1 <none>
2020-07-31 16:34:32 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2020-07-31 16:34:32 status half-configured gcc-10-base:amd64 10-20200411-0ubuntu1
2020-07-31 16:34:32 status installed gcc-10-base:amd64 10-20200411-0ubuntu1
2020-07-31 16:34:33 startup packages configure
2020-07-31 16:34:41 startup archives unpack
2020-07-31 16:34:41 upgrade gpgv:amd64 2.2.19-3ubuntu2 2.2.19-3ubuntu2
2020-07-31 16:34:41 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2020-07-31 16:34:41 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2020-07-31 16:34:41 status half-installed gpgv:amd64 2.2.19-3ubuntu2
2020-07-31 16:34:41 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2020-07-31 16:34:42 startup packages configure
2020-07-31 16:34:42 configure gpgv:amd64 2.2.19-3ubuntu2 <none>
2020-07-31 16:34:42 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2020-07-31 16:34:42 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2020-07-31 16:34:42 status installed gpgv:amd64 2.2.19-3ubuntu2
2020-07-31 16:34:43 startup packages configure
2020-07-31 16:34:51 startup archives unpack
2020-07-31 16:34:51 upgrade grep:amd64 3.4-1 3.4-1
2020-07-31 16:34:51 status half-configured grep:amd64 3.4-1
2020-07-31 16:34:51 status unpacked grep:amd64 3.4-1
2020-07-31 16:34:51 status half-installed grep:amd64 3.4-1
2020-07-31 16:34:51 status unpacked grep:amd64 3.4-1
2020-07-31 16:34:52 startup packages configure
2020-07-31 16:34:52 configure grep:amd64 3.4-1 <none>
2020-07-31 16:34:52 status unpacked grep:amd64 3.4-1
2020-07-31 16:34:52 status half-configured grep:amd64 3.4-1
2020-07-31 16:34:52 status installed grep:amd64 3.4-1
2020-07-31 16:34:53 startup packages configure
2020-07-31 16:35:01 startup archives unpack
2020-07-31 16:35:01 upgrade gzip:amd64 1.10-0ubuntu4 1.10-0ubuntu4
2020-07-31 16:35:01 status half-configured gzip:amd64 1.10-0ubuntu4
2020-07-31 16:35:01 status unpacked gzip:amd64 1.10-0ubuntu4
2020-07-31 16:35:01 status half-installed gzip:amd64 1.10-0ubuntu4
2020-07-31 16:35:01 status unpacked gzip:amd64 1.10-0ubuntu4
2020-07-31 16:35:02 startup packages configure
2020-07-31 16:35:02 configure gzip:amd64 1.10-0ubuntu4 <none>
2020-07-31 16:35:02 status unpacked gzip:amd64 1.10-0ubuntu4
2020-07-31 16:35:02 status half-configured gzip:amd64 1.10-0ubuntu4
2020-07-31 16:35:02 status installed gzip:amd64 1.10-0ubuntu4
2020-07-31 16:35:03 startup packages configure
2020-07-31 16:35:11 startup archives unpack
2020-07-31 16:35:11 upgrade hostname:amd64 3.23 3.23
2020-07-31 16:35:11 status half-configured hostname:amd64 3.23
2020-07-31 16:35:11 status unpacked hostname:amd64 3.23
2020-07-31 16:35:11 status half-installed hostname:amd64 3.23
2020-07-31 16:35:11 status unpacked hostname:amd64 3.23
2020-07-31 16:35:11 startup packages configure
2020-07-31 16:35:11 configure hostname:amd64 3.23 <none>
2020-07-31 16:35:11 status unpacked hostname:amd64 3.23
2020-07-31 16:35:11 status half-configured hostname:amd64 3.23
2020-07-31 16:35:11 status installed hostname:amd64 3.23
2020-07-31 16:35:12 startup packages configure
2020-07-31 16:35:20 startup archives unpack
2020-07-31 16:35:20 upgrade init-system-helpers:all 1.57 1.57
2020-07-31 16:35:20 status half-configured init-system-helpers:all 1.57
2020-07-31 16:35:20 status unpacked init-system-helpers:all 1.57
2020-07-31 16:35:20 status half-installed init-system-helpers:all 1.57
2020-07-31 16:35:20 status unpacked init-system-helpers:all 1.57
2020-07-31 16:35:21 startup packages configure
2020-07-31 16:35:21 configure init-system-helpers:all 1.57 <none>
2020-07-31 16:35:21 status unpacked init-system-helpers:all 1.57
2020-07-31 16:35:21 status half-configured init-system-helpers:all 1.57
2020-07-31 16:35:21 status installed init-system-helpers:all 1.57
2020-07-31 16:35:22 startup packages configure
2020-07-31 16:35:30 startup archives unpack
2020-07-31 16:35:30 upgrade libacl1:amd64 2.2.53-6 2.2.53-6
2020-07-31 16:35:30 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:35:30 status half-configured libacl1:amd64 2.2.53-6
2020-07-31 16:35:30 status unpacked libacl1:amd64 2.2.53-6
2020-07-31 16:35:30 status half-installed libacl1:amd64 2.2.53-6
2020-07-31 16:35:30 status unpacked libacl1:amd64 2.2.53-6
2020-07-31 16:35:32 startup packages configure
2020-07-31 16:35:32 configure libacl1:amd64 2.2.53-6 <none>
2020-07-31 16:35:32 status unpacked libacl1:amd64 2.2.53-6
2020-07-31 16:35:32 status half-configured libacl1:amd64 2.2.53-6
2020-07-31 16:35:32 status installed libacl1:amd64 2.2.53-6
2020-07-31 16:35:32 startup packages configure
2020-07-31 16:35:32 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:35:32 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:35:32 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:35:41 startup archives unpack
2020-07-31 16:35:41 upgrade libapt-pkg6.0:amd64 2.0.2 2.0.2
2020-07-31 16:35:41 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:35:41 status half-configured libapt-pkg6.0:amd64 2.0.2
2020-07-31 16:35:41 status unpacked libapt-pkg6.0:amd64 2.0.2
2020-07-31 16:35:41 status half-installed libapt-pkg6.0:amd64 2.0.2
2020-07-31 16:35:42 status unpacked libapt-pkg6.0:amd64 2.0.2
2020-07-31 16:35:42 startup packages configure
2020-07-31 16:35:42 configure libapt-pkg6.0:amd64 2.0.2 <none>
2020-07-31 16:35:42 status unpacked libapt-pkg6.0:amd64 2.0.2
2020-07-31 16:35:43 status half-configured libapt-pkg6.0:amd64 2.0.2
2020-07-31 16:35:43 status installed libapt-pkg6.0:amd64 2.0.2
2020-07-31 16:35:43 startup packages configure
2020-07-31 16:35:43 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:35:43 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:35:43 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:35:51 startup archives unpack
2020-07-31 16:35:51 upgrade libattr1:amd64 1:2.4.48-5 1:2.4.48-5
2020-07-31 16:35:51 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:35:52 status half-configured libattr1:amd64 1:2.4.48-5
2020-07-31 16:35:52 status unpacked libattr1:amd64 1:2.4.48-5
2020-07-31 16:35:52 status half-installed libattr1:amd64 1:2.4.48-5
2020-07-31 16:35:52 status unpacked libattr1:amd64 1:2.4.48-5
2020-07-31 16:35:53 startup packages configure
2020-07-31 16:35:53 configure libattr1:amd64 1:2.4.48-5 <none>
2020-07-31 16:35:53 status unpacked libattr1:amd64 1:2.4.48-5
2020-07-31 16:35:53 status half-configured libattr1:amd64 1:2.4.48-5
2020-07-31 16:35:53 status installed libattr1:amd64 1:2.4.48-5
2020-07-31 16:35:54 startup packages configure
2020-07-31 16:35:54 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:35:54 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:35:54 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:02 startup archives unpack
2020-07-31 16:36:02 upgrade libaudit-common:all 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2020-07-31 16:36:02 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2020-07-31 16:36:02 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2020-07-31 16:36:02 status half-installed libaudit-common:all 1:2.8.5-2ubuntu6
2020-07-31 16:36:02 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2020-07-31 16:36:03 startup packages configure
2020-07-31 16:36:03 configure libaudit-common:all 1:2.8.5-2ubuntu6 <none>
2020-07-31 16:36:03 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2020-07-31 16:36:03 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2020-07-31 16:36:03 status installed libaudit-common:all 1:2.8.5-2ubuntu6
2020-07-31 16:36:04 startup packages configure
2020-07-31 16:36:12 startup archives unpack
2020-07-31 16:36:12 upgrade libaudit1:amd64 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2020-07-31 16:36:12 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:12 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2020-07-31 16:36:12 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2020-07-31 16:36:12 status half-installed libaudit1:amd64 1:2.8.5-2ubuntu6
2020-07-31 16:36:12 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2020-07-31 16:36:13 startup packages configure
2020-07-31 16:36:13 configure libaudit1:amd64 1:2.8.5-2ubuntu6 <none>
2020-07-31 16:36:13 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2020-07-31 16:36:13 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2020-07-31 16:36:13 status installed libaudit1:amd64 1:2.8.5-2ubuntu6
2020-07-31 16:36:14 startup packages configure
2020-07-31 16:36:14 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:36:14 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:14 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:22 startup archives unpack
2020-07-31 16:36:22 upgrade libblkid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2020-07-31 16:36:22 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:22 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2020-07-31 16:36:22 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2020-07-31 16:36:22 status half-installed libblkid1:amd64 2.34-0.1ubuntu9
2020-07-31 16:36:22 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2020-07-31 16:36:23 startup packages configure
2020-07-31 16:36:23 configure libblkid1:amd64 2.34-0.1ubuntu9 <none>
2020-07-31 16:36:23 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2020-07-31 16:36:23 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2020-07-31 16:36:23 status installed libblkid1:amd64 2.34-0.1ubuntu9
2020-07-31 16:36:24 startup packages configure
2020-07-31 16:36:24 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:36:24 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:24 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:31 startup archives unpack
2020-07-31 16:36:32 upgrade libbz2-1.0:amd64 1.0.8-2 1.0.8-2
2020-07-31 16:36:32 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:32 status half-configured libbz2-1.0:amd64 1.0.8-2
2020-07-31 16:36:32 status unpacked libbz2-1.0:amd64 1.0.8-2
2020-07-31 16:36:32 status half-installed libbz2-1.0:amd64 1.0.8-2
2020-07-31 16:36:32 status unpacked libbz2-1.0:amd64 1.0.8-2
2020-07-31 16:36:32 startup packages configure
2020-07-31 16:36:32 configure libbz2-1.0:amd64 1.0.8-2 <none>
2020-07-31 16:36:32 status unpacked libbz2-1.0:amd64 1.0.8-2
2020-07-31 16:36:32 status half-configured libbz2-1.0:amd64 1.0.8-2
2020-07-31 16:36:32 status installed libbz2-1.0:amd64 1.0.8-2
2020-07-31 16:36:33 startup packages configure
2020-07-31 16:36:33 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:36:33 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:33 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:41 startup archives unpack
2020-07-31 16:36:42 upgrade libc-bin:amd64 2.31-0ubuntu9 2.31-0ubuntu9
2020-07-31 16:36:42 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:42 status unpacked libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:42 status half-installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:42 status unpacked libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:43 startup packages configure
2020-07-31 16:36:43 configure libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:36:43 status unpacked libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:43 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:43 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:43 startup packages configure
2020-07-31 16:36:52 startup archives unpack
2020-07-31 16:36:52 upgrade libc6:amd64 2.31-0ubuntu9 2.31-0ubuntu9
2020-07-31 16:36:52 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:53 status half-configured libc6:amd64 2.31-0ubuntu9
2020-07-31 16:36:53 status unpacked libc6:amd64 2.31-0ubuntu9
2020-07-31 16:36:53 status half-installed libc6:amd64 2.31-0ubuntu9
2020-07-31 16:36:55 status unpacked libc6:amd64 2.31-0ubuntu9
2020-07-31 16:36:56 startup packages configure
2020-07-31 16:36:56 configure libc6:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:36:56 status unpacked libc6:amd64 2.31-0ubuntu9
2020-07-31 16:36:56 status half-configured libc6:amd64 2.31-0ubuntu9
2020-07-31 16:36:57 status installed libc6:amd64 2.31-0ubuntu9
2020-07-31 16:36:58 startup packages configure
2020-07-31 16:36:58 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:36:58 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:36:58 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:06 startup archives unpack
2020-07-31 16:37:06 upgrade libcap-ng0:amd64 0.7.9-2.1build1 0.7.9-2.1build1
2020-07-31 16:37:06 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:06 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2020-07-31 16:37:06 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2020-07-31 16:37:06 status half-installed libcap-ng0:amd64 0.7.9-2.1build1
2020-07-31 16:37:07 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2020-07-31 16:37:07 startup packages configure
2020-07-31 16:37:07 configure libcap-ng0:amd64 0.7.9-2.1build1 <none>
2020-07-31 16:37:07 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2020-07-31 16:37:07 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2020-07-31 16:37:08 status installed libcap-ng0:amd64 0.7.9-2.1build1
2020-07-31 16:37:08 startup packages configure
2020-07-31 16:37:08 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:37:08 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:09 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:17 startup archives unpack
2020-07-31 16:37:17 upgrade libcom-err2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2020-07-31 16:37:17 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:17 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:17 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:17 status half-installed libcom-err2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:17 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:18 startup packages configure
2020-07-31 16:37:18 configure libcom-err2:amd64 1.45.5-2ubuntu1 <none>
2020-07-31 16:37:18 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:18 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:18 status installed libcom-err2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:18 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:37:18 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:18 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:25 startup archives unpack
2020-07-31 16:37:25 upgrade libcrypt1:amd64 1:4.4.10-10ubuntu4 1:4.4.10-10ubuntu4
2020-07-31 16:37:25 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:25 status half-configured libcrypt1:amd64 1:4.4.10-10ubuntu4
2020-07-31 16:37:25 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2020-07-31 16:37:25 status half-installed libcrypt1:amd64 1:4.4.10-10ubuntu4
2020-07-31 16:37:25 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2020-07-31 16:37:26 startup packages configure
2020-07-31 16:37:26 configure libcrypt1:amd64 1:4.4.10-10ubuntu4 <none>
2020-07-31 16:37:26 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2020-07-31 16:37:26 status half-configured libcrypt1:amd64 1:4.4.10-10ubuntu4
2020-07-31 16:37:26 status installed libcrypt1:amd64 1:4.4.10-10ubuntu4
2020-07-31 16:37:27 startup packages configure
2020-07-31 16:37:27 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:37:27 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:27 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:35 startup archives unpack
2020-07-31 16:37:35 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 5.3.28+dfsg1-0.6ubuntu2
2020-07-31 16:37:35 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:35 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2020-07-31 16:37:35 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2020-07-31 16:37:35 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2020-07-31 16:37:35 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2020-07-31 16:37:36 startup packages configure
2020-07-31 16:37:36 configure libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 <none>
2020-07-31 16:37:36 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2020-07-31 16:37:36 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2020-07-31 16:37:36 status installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2020-07-31 16:37:37 startup packages configure
2020-07-31 16:37:37 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:37:37 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:37 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:44 startup archives unpack
2020-07-31 16:37:45 upgrade libdebconfclient0:amd64 0.251ubuntu1 0.251ubuntu1
2020-07-31 16:37:45 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:45 status half-configured libdebconfclient0:amd64 0.251ubuntu1
2020-07-31 16:37:45 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2020-07-31 16:37:45 status half-installed libdebconfclient0:amd64 0.251ubuntu1
2020-07-31 16:37:45 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2020-07-31 16:37:45 startup packages configure
2020-07-31 16:37:45 configure libdebconfclient0:amd64 0.251ubuntu1 <none>
2020-07-31 16:37:45 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2020-07-31 16:37:45 status half-configured libdebconfclient0:amd64 0.251ubuntu1
2020-07-31 16:37:45 status installed libdebconfclient0:amd64 0.251ubuntu1
2020-07-31 16:37:46 startup packages configure
2020-07-31 16:37:46 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:37:46 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:46 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:54 startup archives unpack
2020-07-31 16:37:54 upgrade libext2fs2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2020-07-31 16:37:54 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:54 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:54 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:54 status half-installed libext2fs2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:54 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:55 startup packages configure
2020-07-31 16:37:55 configure libext2fs2:amd64 1.45.5-2ubuntu1 <none>
2020-07-31 16:37:55 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:55 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:55 status installed libext2fs2:amd64 1.45.5-2ubuntu1
2020-07-31 16:37:55 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:37:55 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:37:55 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:04 startup archives unpack
2020-07-31 16:38:04 upgrade libfdisk1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2020-07-31 16:38:04 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:04 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2020-07-31 16:38:04 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2020-07-31 16:38:04 status half-installed libfdisk1:amd64 2.34-0.1ubuntu9
2020-07-31 16:38:04 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2020-07-31 16:38:05 startup packages configure
2020-07-31 16:38:05 configure libfdisk1:amd64 2.34-0.1ubuntu9 <none>
2020-07-31 16:38:05 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2020-07-31 16:38:05 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2020-07-31 16:38:05 status installed libfdisk1:amd64 2.34-0.1ubuntu9
2020-07-31 16:38:05 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:38:05 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:05 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:14 startup archives unpack
2020-07-31 16:38:14 upgrade libffi7:amd64 3.3-4 3.3-4
2020-07-31 16:38:14 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:14 status half-configured libffi7:amd64 3.3-4
2020-07-31 16:38:14 status unpacked libffi7:amd64 3.3-4
2020-07-31 16:38:14 status half-installed libffi7:amd64 3.3-4
2020-07-31 16:38:14 status unpacked libffi7:amd64 3.3-4
2020-07-31 16:38:15 startup packages configure
2020-07-31 16:38:15 configure libffi7:amd64 3.3-4 <none>
2020-07-31 16:38:15 status unpacked libffi7:amd64 3.3-4
2020-07-31 16:38:15 status half-configured libffi7:amd64 3.3-4
2020-07-31 16:38:15 status installed libffi7:amd64 3.3-4
2020-07-31 16:38:16 startup packages configure
2020-07-31 16:38:16 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:38:16 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:16 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:24 startup archives unpack
2020-07-31 16:38:24 upgrade libgcc-s1:amd64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2020-07-31 16:38:24 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:24 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2020-07-31 16:38:24 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2020-07-31 16:38:24 status half-installed libgcc-s1:amd64 10-20200411-0ubuntu1
2020-07-31 16:38:24 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2020-07-31 16:38:24 startup packages configure
2020-07-31 16:38:24 configure libgcc-s1:amd64 10-20200411-0ubuntu1 <none>
2020-07-31 16:38:24 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2020-07-31 16:38:24 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2020-07-31 16:38:24 status installed libgcc-s1:amd64 10-20200411-0ubuntu1
2020-07-31 16:38:25 startup packages configure
2020-07-31 16:38:25 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:38:25 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:25 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:33 startup archives unpack
2020-07-31 16:38:33 upgrade libgcrypt20:amd64 1.8.5-5ubuntu1 1.8.5-5ubuntu1
2020-07-31 16:38:33 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:33 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2020-07-31 16:38:33 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2020-07-31 16:38:33 status half-installed libgcrypt20:amd64 1.8.5-5ubuntu1
2020-07-31 16:38:33 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2020-07-31 16:38:34 startup packages configure
2020-07-31 16:38:34 configure libgcrypt20:amd64 1.8.5-5ubuntu1 <none>
2020-07-31 16:38:34 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2020-07-31 16:38:34 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2020-07-31 16:38:34 status installed libgcrypt20:amd64 1.8.5-5ubuntu1
2020-07-31 16:38:35 startup packages configure
2020-07-31 16:38:35 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-07-31 16:38:35 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:35 status installed libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:43 startup archives unpack
2020-07-31 16:38:43 upgrade libgmp10:amd64 2:6.2.0+dfsg-4 2:6.2.0+dfsg-4
2020-07-31 16:38:43 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-07-31 16:38:43 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2020-07-31 16:38:43 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2020-07-31 16:38:43 status half-installed libgmp10:amd64 2:6.2.0+dfsg-4
2020-07-31 16:38:43 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2020-07-31 16:38:44 startup packages configure
